x-axis,1,2,3
second,Volt,Volt,Volt
+2.95000E-03,+1.13125002E+00,+375.00000E-03,+381.24990E-03
+3.00000E-03,+1.25625002E+00,+375.00000E-03,+443.74990E-03
+3.05000E-03,+1.38125002E+00,+406.25000E-03,+506.24990E-03
+3.10000E-03,+1.53750002E+00,+468.75000E-03,+631.24990E-03
+3.15000E-03,+1.66250002E+00,+593.75000E-03,+787.49990E-03
+3.20000E-03,+1.81875002E+00,+687.50000E-03,+974.99990E-03
+3.25000E-03,+1.94375002E+00,+843.75000E-03,+1.19374990E+00
+3.30000E-03,+2.13125002E+00,+1.03125000E+00,+1.41249990E+00
+3.35000E-03,+2.19375002E+00,+1.18750000E+00,+1.63124990E+00
+3.40000E-03,+2.35000002E+00,+1.40625000E+00,+1.81874990E+00
+3.45000E-03,+2.41250002E+00,+1.56250000E+00,+2.06874990E+00
+3.50000E-03,+2.50625002E+00,+1.81250000E+00,+2.25624990E+00
+3.55000E-03,+2.44375002E+00,+2.00000000E+00,+2.47499990E+00
+3.60000E-03,+2.56875002E+00,+2.21875000E+00,+2.59999990E+00
+3.65000E-03,+2.53750002E+00,+2.37500000E+00,+2.78749990E+00
+3.70000E-03,+2.50625002E+00,+2.53125000E+00,+2.88124990E+00
+3.75000E-03,+2.41250002E+00,+2.68750000E+00,+2.97499990E+00
+3.80000E-03,+2.35000002E+00,+2.78125000E+00,+3.03749990E+00
+3.85000E-03,+2.25625002E+00,+2.87500000E+00,+3.00624990E+00
+3.90000E-03,+2.16250002E+00,+2.93750000E+00,+3.03749990E+00
+3.95000E-03,+2.00625002E+00,+2.93750000E+00,+2.94374990E+00
+4.00000E-03,+1.85000002E+00,+2.90625000E+00,+2.81874990E+00
+4.05000E-03,+1.72500002E+00,+2.87500000E+00,+2.72499990E+00
+4.10000E-03,+1.50625002E+00,+2.78125000E+00,+2.53749990E+00
+4.15000E-03,+1.38125002E+00,+2.65625000E+00,+2.38124990E+00
+4.20000E-03,+1.25625002E+00,+2.50000000E+00,+2.19374990E+00
+4.25000E-03,+1.13125002E+00,+2.31250000E+00,+1.94374990E+00
+4.30000E-03,+1.00625002E+00,+2.15625000E+00,+1.75624990E+00
+4.35000E-03,+818.75002E-03,+1.93750000E+00,+1.50624990E+00
+4.40000E-03,+787.50002E-03,+1.75000000E+00,+1.28749990E+00
+4.45000E-03,+693.75002E-03,+1.50000000E+00,+1.09999990E+00
+4.50000E-03,+756.25002E-03,+1.31250000E+00,+849.99990E-03
+4.55000E-03,+693.75002E-03,+1.09375000E+00,+662.49990E-03
+4.60000E-03,+725.00002E-03,+875.00000E-03,+506.24990E-03
+4.65000E-03,+756.25002E-03,+750.00000E-03,+443.74990E-03
+4.70000E-03,+881.25002E-03,+625.00000E-03,+349.99990E-03
+4.75000E-03,+943.75002E-03,+437.50000E-03,+256.24990E-03
+4.80000E-03,+1.06875002E+00,+406.25000E-03,+287.49990E-03
+4.85000E-03,+1.22500002E+00,+343.75000E-03,+287.49990E-03
+4.90000E-03,+1.35000002E+00,+343.75000E-03,+381.24990E-03
+4.95000E-03,+1.50625002E+00,+375.00000E-03,+506.24990E-03
+5.00000E-03,+1.69375002E+00,+437.50000E-03,+631.24990E-03
+5.05000E-03,+1.85000002E+00,+531.25000E-03,+818.74990E-03
+5.10000E-03,+2.03750002E+00,+687.50000E-03,+1.03749990E+00
+5.15000E-03,+2.13125002E+00,+843.75000E-03,+1.25624990E+00
+5.20000E-03,+2.25625002E+00,+1.06250000E+00,+1.47499990E+00
+5.25000E-03,+2.41250002E+00,+1.25000000E+00,+1.72499990E+00
+5.30000E-03,+2.44375002E+00,+1.43750000E+00,+1.97499990E+00
+5.35000E-03,+2.50625002E+00,+1.68750000E+00,+2.19374990E+00
+5.40000E-03,+2.50625002E+00,+1.93750000E+00,+2.41249990E+00
+5.45000E-03,+2.53750002E+00,+2.15625000E+00,+2.66249990E+00
+5.50000E-03,+2.47500002E+00,+2.34375000E+00,+2.78749990E+00
+5.55000E-03,+2.44375002E+00,+2.50000000E+00,+2.94374990E+00
+5.60000E-03,+2.31875002E+00,+2.65625000E+00,+3.00624990E+00
+5.65000E-03,+2.16250002E+00,+2.75000000E+00,+3.03749990E+00
+5.70000E-03,+2.10000002E+00,+2.90625000E+00,+3.00624990E+00
+5.75000E-03,+1.94375002E+00,+2.93750000E+00,+3.00624990E+00
+5.80000E-03,+1.75625002E+00,+2.90625000E+00,+2.91249990E+00
+5.85000E-03,+1.56875002E+00,+2.90625000E+00,+2.78749990E+00
+5.90000E-03,+1.47500002E+00,+2.81250000E+00,+2.56874990E+00
+5.95000E-03,+1.22500002E+00,+2.65625000E+00,+2.41249990E+00
+6.00000E-03,+1.13125002E+00,+2.53125000E+00,+2.16249990E+00
+6.05000E-03,+1.00625002E+00,+2.37500000E+00,+1.94374990E+00
+6.10000E-03,+850.00002E-03,+2.12500000E+00,+1.69374990E+00
+6.15000E-03,+756.25002E-03,+1.93750000E+00,+1.44374990E+00
+6.20000E-03,+756.25002E-03,+1.71875000E+00,+1.19374990E+00
+6.25000E-03,+662.50002E-03,+1.50000000E+00,+974.99990E-03
+6.30000E-03,+725.00002E-03,+1.25000000E+00,+787.49990E-03
+6.35000E-03,+725.00002E-03,+1.03125000E+00,+599.99990E-03
+6.40000E-03,+850.00002E-03,+843.75000E-03,+474.99990E-03
+6.45000E-03,+943.75002E-03,+656.25000E-03,+349.99990E-03
+6.50000E-03,+1.03750002E+00,+531.25000E-03,+287.49990E-03
+6.55000E-03,+1.22500002E+00,+437.50000E-03,+287.49990E-03
+6.60000E-03,+1.38125002E+00,+406.25000E-03,+318.74990E-03
+6.65000E-03,+1.50625002E+00,+375.00000E-03,+412.49990E-03
+6.70000E-03,+1.72500002E+00,+406.25000E-03,+537.49990E-03
+6.75000E-03,+1.91250002E+00,+500.00000E-03,+693.74990E-03
+6.80000E-03,+2.06875002E+00,+593.75000E-03,+912.49990E-03
+6.85000E-03,+2.19375002E+00,+781.25000E-03,+1.13124990E+00
+6.90000E-03,+2.31875002E+00,+937.50000E-03,+1.34999990E+00
+6.95000E-03,+2.44375002E+00,+1.15625000E+00,+1.66249990E+00
+7.00000E-03,+2.44375002E+00,+1.37500000E+00,+1.84999990E+00
+7.05000E-03,+2.50625002E+00,+1.56250000E+00,+2.13124990E+00
+7.10000E-03,+2.53750002E+00,+1.84375000E+00,+2.38124990E+00
+7.15000E-03,+2.44375002E+00,+2.09375000E+00,+2.59999990E+00
+7.20000E-03,+2.41250002E+00,+2.28125000E+00,+2.75624990E+00
+7.25000E-03,+2.35000002E+00,+2.46875000E+00,+2.91249990E+00
+7.30000E-03,+2.16250002E+00,+2.62500000E+00,+2.97499990E+00
+7.35000E-03,+2.03750002E+00,+2.75000000E+00,+2.97499990E+00
+7.40000E-03,+1.85000002E+00,+2.81250000E+00,+2.97499990E+00
+7.45000E-03,+1.72500002E+00,+2.84375000E+00,+2.91249990E+00
+7.50000E-03,+1.50625002E+00,+2.84375000E+00,+2.81874990E+00
+7.55000E-03,+1.35000002E+00,+2.81250000E+00,+2.63124990E+00
+7.60000E-03,+1.19375002E+00,+2.68750000E+00,+2.44374990E+00
+7.65000E-03,+1.03750002E+00,+2.56250000E+00,+2.25624990E+00
+7.70000E-03,+912.50002E-03,+2.37500000E+00,+1.97499990E+00
+7.75000E-03,+787.50002E-03,+2.18750000E+00,+1.72499990E+00
+7.80000E-03,+725.00002E-03,+1.93750000E+00,+1.44374990E+00
+7.85000E-03,+725.00002E-03,+1.75000000E+00,+1.19374990E+00
+7.90000E-03,+725.00002E-03,+1.46875000E+00,+974.99990E-03
+7.95000E-03,+818.75002E-03,+1.28125000E+00,+787.49990E-03
+8.00000E-03,+881.25002E-03,+1.00000000E+00,+599.99990E-03
+8.05000E-03,+975.00002E-03,+875.00000E-03,+506.24990E-03
+8.10000E-03,+1.16250002E+00,+718.75000E-03,+412.49990E-03
+8.15000E-03,+1.28750002E+00,+593.75000E-03,+318.74990E-03
+8.20000E-03,+1.44375002E+00,+500.00000E-03,+349.99990E-03
+8.25000E-03,+1.66250002E+00,+437.50000E-03,+443.74990E-03
+8.30000E-03,+1.85000002E+00,+500.00000E-03,+537.49990E-03
+8.35000E-03,+2.00625002E+00,+562.50000E-03,+693.74990E-03
+8.40000E-03,+2.16250002E+00,+656.25000E-03,+912.49990E-03
+8.45000E-03,+2.31875002E+00,+781.25000E-03,+1.19374990E+00
+8.50000E-03,+2.41250002E+00,+968.75000E-03,+1.41249990E+00
+8.55000E-03,+2.47500002E+00,+1.18750000E+00,+1.69374990E+00
+8.60000E-03,+2.53750002E+00,+1.37500000E+00,+1.94374990E+00
+8.65000E-03,+2.50625002E+00,+1.59375000E+00,+2.19374990E+00
+8.70000E-03,+2.47500002E+00,+1.87500000E+00,+2.41249990E+00
+8.75000E-03,+2.38125002E+00,+2.09375000E+00,+2.56874990E+00
+8.80000E-03,+2.25625002E+00,+2.31250000E+00,+2.75624990E+00
+8.85000E-03,+2.10000002E+00,+2.46875000E+00,+2.84999990E+00
+8.90000E-03,+1.97500002E+00,+2.62500000E+00,+2.88124990E+00
+8.95000E-03,+1.72500002E+00,+2.71875000E+00,+2.91249990E+00
+9.00000E-03,+1.56875002E+00,+2.81250000E+00,+2.84999990E+00
+9.05000E-03,+1.38125002E+00,+2.78125000E+00,+2.72499990E+00
+9.10000E-03,+1.19375002E+00,+2.71875000E+00,+2.59999990E+00
+9.15000E-03,+1.00625002E+00,+2.62500000E+00,+2.34999990E+00
+9.20000E-03,+912.50002E-03,+2.50000000E+00,+2.16249990E+00
+9.25000E-03,+818.75002E-03,+2.34375000E+00,+1.88124990E+00
+9.30000E-03,+725.00002E-03,+2.12500000E+00,+1.66249990E+00
+9.35000E-03,+631.25002E-03,+1.90625000E+00,+1.41249990E+00
+9.40000E-03,+725.00002E-03,+1.65625000E+00,+1.16249990E+00
+9.45000E-03,+787.50002E-03,+1.40625000E+00,+943.74990E-03
+9.50000E-03,+881.25002E-03,+1.25000000E+00,+756.24990E-03
+9.55000E-03,+1.03750002E+00,+1.00000000E+00,+631.24990E-03
+9.60000E-03,+1.16250002E+00,+812.50000E-03,+506.24990E-03
+9.65000E-03,+1.31875002E+00,+656.25000E-03,+474.99990E-03
+9.70000E-03,+1.53750002E+00,+593.75000E-03,+474.99990E-03
+9.75000E-03,+1.78750002E+00,+562.50000E-03,+537.49990E-03
+9.80000E-03,+1.97500002E+00,+593.75000E-03,+662.49990E-03
+9.85000E-03,+2.16250002E+00,+625.00000E-03,+787.49990E-03
+9.90000E-03,+2.28750002E+00,+718.75000E-03,+1.00624990E+00
+9.95000E-03,+2.41250002E+00,+875.00000E-03,+1.22499990E+00
+10.00000E-03,+2.47500002E+00,+1.03125000E+00,+1.47499990E+00
+10.05000E-03,+2.53750002E+00,+1.25000000E+00,+1.72499990E+00
+10.10000E-03,+2.53750002E+00,+1.46875000E+00,+2.00624990E+00
+10.15000E-03,+2.47500002E+00,+1.68750000E+00,+2.25624990E+00
+10.20000E-03,+2.38125002E+00,+1.90625000E+00,+2.41249990E+00
+10.25000E-03,+2.25625002E+00,+2.12500000E+00,+2.59999990E+00
+10.30000E-03,+2.10000002E+00,+2.28125000E+00,+2.69374990E+00
+10.35000E-03,+1.88125002E+00,+2.46875000E+00,+2.75624990E+00
+10.40000E-03,+1.66250002E+00,+2.56250000E+00,+2.78749990E+00
+10.45000E-03,+1.50625002E+00,+2.62500000E+00,+2.78749990E+00
+10.50000E-03,+1.28750002E+00,+2.65625000E+00,+2.63124990E+00
+10.55000E-03,+1.16250002E+00,+2.65625000E+00,+2.50624990E+00
+10.60000E-03,+943.75002E-03,+2.53125000E+00,+2.31874990E+00
+10.65000E-03,+850.00002E-03,+2.43750000E+00,+2.09999990E+00
+10.70000E-03,+756.25002E-03,+2.25000000E+00,+1.88124990E+00
+10.75000E-03,+725.00002E-03,+2.09375000E+00,+1.59999990E+00
+10.80000E-03,+725.00002E-03,+1.84375000E+00,+1.34999990E+00
+10.85000E-03,+787.50002E-03,+1.62500000E+00,+1.13124990E+00
+10.90000E-03,+881.25002E-03,+1.37500000E+00,+943.74990E-03
+10.95000E-03,+1.03750002E+00,+1.18750000E+00,+756.24990E-03
+11.00000E-03,+1.19375002E+00,+1.00000000E+00,+662.49990E-03
+11.05000E-03,+1.41250002E+00,+843.75000E-03,+568.74990E-03
+11.10000E-03,+1.63125002E+00,+750.00000E-03,+568.74990E-03
+11.15000E-03,+1.81875002E+00,+687.50000E-03,+631.24990E-03
+11.20000E-03,+2.03750002E+00,+656.25000E-03,+693.74990E-03
+11.25000E-03,+2.19375002E+00,+687.50000E-03,+849.99990E-03
+11.30000E-03,+2.31875002E+00,+812.50000E-03,+1.03749990E+00
+11.35000E-03,+2.44375002E+00,+937.50000E-03,+1.28749990E+00
+11.40000E-03,+2.50625002E+00,+1.09375000E+00,+1.47499990E+00
+11.45000E-03,+2.50625002E+00,+1.25000000E+00,+1.72499990E+00
+11.50000E-03,+2.50625002E+00,+1.50000000E+00,+2.00624990E+00
+11.55000E-03,+2.35000002E+00,+1.75000000E+00,+2.19374990E+00
+11.60000E-03,+2.25625002E+00,+1.93750000E+00,+2.38124990E+00
+11.65000E-03,+2.06875002E+00,+2.09375000E+00,+2.50624990E+00
+11.70000E-03,+1.94375002E+00,+2.28125000E+00,+2.63124990E+00
+11.75000E-03,+1.72500002E+00,+2.40625000E+00,+2.69374990E+00
+11.80000E-03,+1.47500002E+00,+2.50000000E+00,+2.66249990E+00
+11.85000E-03,+1.22500002E+00,+2.53125000E+00,+2.63124990E+00
+11.90000E-03,+1.13125002E+00,+2.50000000E+00,+2.47499990E+00
+11.95000E-03,+943.75002E-03,+2.50000000E+00,+2.31874990E+00
+12.00000E-03,+850.00002E-03,+2.37500000E+00,+2.09999990E+00
+12.05000E-03,+787.50002E-03,+2.25000000E+00,+1.84999990E+00
+12.10000E-03,+725.00002E-03,+2.06250000E+00,+1.66249990E+00
+12.15000E-03,+725.00002E-03,+1.84375000E+00,+1.44374990E+00
+12.20000E-03,+850.00002E-03,+1.65625000E+00,+1.19374990E+00
+12.25000E-03,+943.75002E-03,+1.43750000E+00,+974.99990E-03
+12.30000E-03,+1.10000002E+00,+1.21875000E+00,+818.74990E-03
+12.35000E-03,+1.28750002E+00,+1.09375000E+00,+756.24990E-03
+12.40000E-03,+1.53750002E+00,+937.50000E-03,+662.49990E-03
+12.45000E-03,+1.72500002E+00,+812.50000E-03,+693.74990E-03
+12.50000E-03,+1.91250002E+00,+750.00000E-03,+756.24990E-03
+12.55000E-03,+2.13125002E+00,+781.25000E-03,+849.99990E-03
+12.60000E-03,+2.31875002E+00,+843.75000E-03,+1.03749990E+00
+12.65000E-03,+2.41250002E+00,+906.25000E-03,+1.16249990E+00
+12.70000E-03,+2.44375002E+00,+1.06250000E+00,+1.41249990E+00
+12.75000E-03,+2.50625002E+00,+1.21875000E+00,+1.66249990E+00
+12.80000E-03,+2.47500002E+00,+1.40625000E+00,+1.84999990E+00
+12.85000E-03,+2.41250002E+00,+1.59375000E+00,+2.06874990E+00
+12.90000E-03,+2.22500002E+00,+1.78125000E+00,+2.28749990E+00
+12.95000E-03,+2.10000002E+00,+2.00000000E+00,+2.41249990E+00
+13.00000E-03,+1.91250002E+00,+2.18750000E+00,+2.50624990E+00
+13.05000E-03,+1.72500002E+00,+2.34375000E+00,+2.56874990E+00
+13.10000E-03,+1.41250002E+00,+2.40625000E+00,+2.59999990E+00
+13.15000E-03,+1.25625002E+00,+2.43750000E+00,+2.53749990E+00
+13.20000E-03,+1.03750002E+00,+2.46875000E+00,+2.41249990E+00
+13.25000E-03,+881.25002E-03,+2.40625000E+00,+2.25624990E+00
+13.30000E-03,+787.50002E-03,+2.31250000E+00,+2.06874990E+00
+13.35000E-03,+725.00002E-03,+2.21875000E+00,+1.84999990E+00
+13.40000E-03,+756.25002E-03,+2.03125000E+00,+1.63124990E+00
+13.45000E-03,+787.50002E-03,+1.78125000E+00,+1.38124990E+00
+13.50000E-03,+881.25002E-03,+1.59375000E+00,+1.16249990E+00
+13.55000E-03,+1.06875002E+00,+1.40625000E+00,+1.00624990E+00
+13.60000E-03,+1.25625002E+00,+1.25000000E+00,+881.24990E-03
+13.65000E-03,+1.44375002E+00,+1.09375000E+00,+756.24990E-03
+13.70000E-03,+1.69375002E+00,+968.75000E-03,+724.99990E-03
+13.75000E-03,+1.94375002E+00,+937.50000E-03,+787.49990E-03
+13.80000E-03,+2.13125002E+00,+843.75000E-03,+849.99990E-03
+13.85000E-03,+2.31875002E+00,+875.00000E-03,+1.00624990E+00
+13.90000E-03,+2.38125002E+00,+937.50000E-03,+1.16249990E+00
+13.95000E-03,+2.50625002E+00,+1.06250000E+00,+1.38124990E+00
+14.00000E-03,+2.53750002E+00,+1.18750000E+00,+1.56874990E+00
+14.05000E-03,+2.47500002E+00,+1.40625000E+00,+1.81874990E+00
+14.10000E-03,+2.35000002E+00,+1.59375000E+00,+2.00624990E+00
+14.15000E-03,+2.22500002E+00,+1.78125000E+00,+2.19374990E+00
+14.20000E-03,+2.03750002E+00,+1.90625000E+00,+2.38124990E+00
+14.25000E-03,+1.78750002E+00,+2.12500000E+00,+2.41249990E+00
+14.30000E-03,+1.60000002E+00,+2.25000000E+00,+2.50624990E+00
+14.35000E-03,+1.35000002E+00,+2.34375000E+00,+2.47499990E+00
+14.40000E-03,+1.13125002E+00,+2.43750000E+00,+2.41249990E+00
+14.45000E-03,+975.00002E-03,+2.37500000E+00,+2.28749990E+00
+14.50000E-03,+850.00002E-03,+2.31250000E+00,+2.13124990E+00
+14.55000E-03,+756.25002E-03,+2.21875000E+00,+1.97499990E+00
+14.60000E-03,+725.00002E-03,+2.06250000E+00,+1.72499990E+00
+14.65000E-03,+756.25002E-03,+1.90625000E+00,+1.53749990E+00
+14.70000E-03,+881.25002E-03,+1.71875000E+00,+1.31874990E+00
+14.75000E-03,+1.00625002E+00,+1.50000000E+00,+1.13124990E+00
+14.80000E-03,+1.22500002E+00,+1.37500000E+00,+1.00624990E+00
+14.85000E-03,+1.41250002E+00,+1.21875000E+00,+912.49990E-03
+14.90000E-03,+1.66250002E+00,+1.06250000E+00,+881.24990E-03
+14.95000E-03,+1.88125002E+00,+968.75000E-03,+849.99990E-03
+15.00000E-03,+2.10000002E+00,+968.75000E-03,+912.49990E-03
+15.05000E-03,+2.28750002E+00,+937.50000E-03,+1.00624990E+00
+15.10000E-03,+2.47500002E+00,+1.00000000E+00,+1.19374990E+00
+15.15000E-03,+2.44375002E+00,+1.09375000E+00,+1.34999990E+00
+15.20000E-03,+2.50625002E+00,+1.25000000E+00,+1.59999990E+00
+15.25000E-03,+2.44375002E+00,+1.37500000E+00,+1.78749990E+00
+15.30000E-03,+2.31875002E+00,+1.59375000E+00,+2.00624990E+00
+15.35000E-03,+2.16250002E+00,+1.75000000E+00,+2.19374990E+00
+15.40000E-03,+1.94375002E+00,+1.93750000E+00,+2.25624990E+00
+15.45000E-03,+1.72500002E+00,+2.09375000E+00,+2.38124990E+00
+15.50000E-03,+1.50625002E+00,+2.15625000E+00,+2.44374990E+00
+15.55000E-03,+1.28750002E+00,+2.28125000E+00,+2.38124990E+00
+15.60000E-03,+1.06875002E+00,+2.31250000E+00,+2.31874990E+00
+15.65000E-03,+912.50002E-03,+2.31250000E+00,+2.22499990E+00
+15.70000E-03,+756.25002E-03,+2.21875000E+00,+2.06874990E+00
+15.75000E-03,+725.00002E-03,+2.12500000E+00,+1.84999990E+00
+15.80000E-03,+725.00002E-03,+2.00000000E+00,+1.66249990E+00
+15.85000E-03,+850.00002E-03,+1.81250000E+00,+1.47499990E+00
+15.90000E-03,+975.00002E-03,+1.62500000E+00,+1.25624990E+00
+15.95000E-03,+1.13125002E+00,+1.46875000E+00,+1.13124990E+00
+16.00000E-03,+1.38125002E+00,+1.31250000E+00,+974.99990E-03
+16.05000E-03,+1.63125002E+00,+1.18750000E+00,+912.49990E-03
+16.10000E-03,+1.85000002E+00,+1.06250000E+00,+912.49990E-03
+16.15000E-03,+2.06875002E+00,+1.00000000E+00,+943.74990E-03
+16.20000E-03,+2.25625002E+00,+1.03125000E+00,+1.06874990E+00
+16.25000E-03,+2.41250002E+00,+1.03125000E+00,+1.19374990E+00
+16.30000E-03,+2.47500002E+00,+1.12500000E+00,+1.34999990E+00
+16.35000E-03,+2.47500002E+00,+1.21875000E+00,+1.53749990E+00
+16.40000E-03,+2.44375002E+00,+1.37500000E+00,+1.75624990E+00
+16.45000E-03,+2.31875002E+00,+1.53125000E+00,+1.94374990E+00
+16.50000E-03,+2.13125002E+00,+1.75000000E+00,+2.13124990E+00
+16.55000E-03,+1.94375002E+00,+1.87500000E+00,+2.25624990E+00
+16.60000E-03,+1.69375002E+00,+2.03125000E+00,+2.31874990E+00
+16.65000E-03,+1.44375002E+00,+2.15625000E+00,+2.34999990E+00
+16.70000E-03,+1.22500002E+00,+2.25000000E+00,+2.34999990E+00
+16.75000E-03,+1.00625002E+00,+2.28125000E+00,+2.28749990E+00
+16.80000E-03,+818.75002E-03,+2.21875000E+00,+2.13124990E+00
+16.85000E-03,+756.25002E-03,+2.18750000E+00,+2.00624990E+00
+16.90000E-03,+756.25002E-03,+2.06250000E+00,+1.78749990E+00
+16.95000E-03,+756.25002E-03,+1.87500000E+00,+1.59999990E+00
+17.00000E-03,+912.50002E-03,+1.75000000E+00,+1.41249990E+00
+17.05000E-03,+1.03750002E+00,+1.56250000E+00,+1.22499990E+00
+17.10000E-03,+1.25625002E+00,+1.40625000E+00,+1.09999990E+00
+17.15000E-03,+1.53750002E+00,+1.31250000E+00,+1.00624990E+00
+17.20000E-03,+1.75625002E+00,+1.18750000E+00,+974.99990E-03
+17.25000E-03,+2.00625002E+00,+1.12500000E+00,+974.99990E-03
+17.30000E-03,+2.22500002E+00,+1.09375000E+00,+1.03749990E+00
+17.35000E-03,+2.35000002E+00,+1.09375000E+00,+1.16249990E+00
+17.40000E-03,+2.41250002E+00,+1.12500000E+00,+1.28749990E+00
+17.45000E-03,+2.50625002E+00,+1.21875000E+00,+1.47499990E+00
+17.50000E-03,+2.44375002E+00,+1.37500000E+00,+1.66249990E+00
+17.55000E-03,+2.38125002E+00,+1.53125000E+00,+1.88124990E+00
+17.60000E-03,+2.16250002E+00,+1.65625000E+00,+2.06874990E+00
+17.65000E-03,+1.91250002E+00,+1.84375000E+00,+2.16249990E+00
+17.70000E-03,+1.72500002E+00,+1.96875000E+00,+2.25624990E+00
+17.75000E-03,+1.47500002E+00,+2.09375000E+00,+2.31874990E+00
+17.80000E-03,+1.22500002E+00,+2.18750000E+00,+2.25624990E+00
+17.85000E-03,+1.00625002E+00,+2.18750000E+00,+2.19374990E+00
+17.90000E-03,+818.75002E-03,+2.18750000E+00,+2.09999990E+00
+17.95000E-03,+725.00002E-03,+2.12500000E+00,+1.94374990E+00
+18.00000E-03,+756.25002E-03,+2.00000000E+00,+1.75624990E+00
+18.05000E-03,+787.50002E-03,+1.87500000E+00,+1.56874990E+00
+18.10000E-03,+912.50002E-03,+1.71875000E+00,+1.38124990E+00
+18.15000E-03,+1.13125002E+00,+1.56250000E+00,+1.25624990E+00
+18.20000E-03,+1.35000002E+00,+1.43750000E+00,+1.06874990E+00
+18.25000E-03,+1.56875002E+00,+1.28125000E+00,+1.03749990E+00
+18.30000E-03,+1.85000002E+00,+1.18750000E+00,+974.99990E-03
+18.35000E-03,+2.13125002E+00,+1.12500000E+00,+1.03749990E+00
+18.40000E-03,+2.31875002E+00,+1.12500000E+00,+1.19374990E+00
+18.45000E-03,+2.41250002E+00,+1.15625000E+00,+1.25624990E+00
+18.50000E-03,+2.50625002E+00,+1.15625000E+00,+1.44374990E+00
+18.55000E-03,+2.47500002E+00,+1.28125000E+00,+1.59999990E+00
+18.60000E-03,+2.38125002E+00,+1.43750000E+00,+1.75624990E+00
+18.65000E-03,+2.25625002E+00,+1.56250000E+00,+1.94374990E+00
+18.70000E-03,+2.00625002E+00,+1.75000000E+00,+2.09999990E+00
+18.75000E-03,+1.81875002E+00,+1.90625000E+00,+2.16249990E+00
+18.80000E-03,+1.53750002E+00,+2.00000000E+00,+2.25624990E+00
+18.85000E-03,+1.25625002E+00,+2.12500000E+00,+2.22499990E+00
+18.90000E-03,+1.06875002E+00,+2.12500000E+00,+2.19374990E+00
+18.95000E-03,+881.25002E-03,+2.15625000E+00,+2.09999990E+00
+19.00000E-03,+725.00002E-03,+2.09375000E+00,+1.97499990E+00
+19.05000E-03,+725.00002E-03,+2.03125000E+00,+1.75624990E+00
+19.10000E-03,+787.50002E-03,+1.87500000E+00,+1.63124990E+00
+19.15000E-03,+943.75002E-03,+1.75000000E+00,+1.44374990E+00
+19.20000E-03,+1.13125002E+00,+1.62500000E+00,+1.28749990E+00
+19.25000E-03,+1.35000002E+00,+1.43750000E+00,+1.16249990E+00
+19.30000E-03,+1.63125002E+00,+1.34375000E+00,+1.06874990E+00
+19.35000E-03,+1.88125002E+00,+1.21875000E+00,+1.03749990E+00
+19.40000E-03,+2.10000002E+00,+1.15625000E+00,+1.09999990E+00
+19.45000E-03,+2.28750002E+00,+1.18750000E+00,+1.16249990E+00
+19.50000E-03,+2.41250002E+00,+1.18750000E+00,+1.28749990E+00
+19.55000E-03,+2.50625002E+00,+1.25000000E+00,+1.44374990E+00
+19.60000E-03,+2.47500002E+00,+1.34375000E+00,+1.56874990E+00
+19.65000E-03,+2.35000002E+00,+1.46875000E+00,+1.78749990E+00
+19.70000E-03,+2.19375002E+00,+1.65625000E+00,+2.00624990E+00
+19.75000E-03,+1.97500002E+00,+1.75000000E+00,+2.06874990E+00
+19.80000E-03,+1.69375002E+00,+1.87500000E+00,+2.19374990E+00
+19.85000E-03,+1.38125002E+00,+2.00000000E+00,+2.22499990E+00
+19.90000E-03,+1.16250002E+00,+2.06250000E+00,+2.22499990E+00
+19.95000E-03,+912.50002E-03,+2.09375000E+00,+2.13124990E+00
+20.00000E-03,+787.50002E-03,+2.12500000E+00,+2.06874990E+00
+20.05000E-03,+756.25002E-03,+2.03125000E+00,+1.88124990E+00
+20.10000E-03,+725.00002E-03,+1.93750000E+00,+1.69374990E+00
+20.15000E-03,+850.00002E-03,+1.81250000E+00,+1.56874990E+00
+20.20000E-03,+1.03750002E+00,+1.68750000E+00,+1.41249990E+00
+20.25000E-03,+1.25625002E+00,+1.53125000E+00,+1.22499990E+00
+20.30000E-03,+1.50625002E+00,+1.40625000E+00,+1.13124990E+00
+20.35000E-03,+1.81875002E+00,+1.28125000E+00,+1.09999990E+00
+20.40000E-03,+2.06875002E+00,+1.21875000E+00,+1.13124990E+00
+20.45000E-03,+2.22500002E+00,+1.18750000E+00,+1.13124990E+00
+20.50000E-03,+2.41250002E+00,+1.18750000E+00,+1.25624990E+00
+20.55000E-03,+2.50625002E+00,+1.25000000E+00,+1.41249990E+00
+20.60000E-03,+2.47500002E+00,+1.34375000E+00,+1.59999990E+00
+20.65000E-03,+2.38125002E+00,+1.43750000E+00,+1.75624990E+00
+20.70000E-03,+2.22500002E+00,+1.59375000E+00,+1.88124990E+00
+20.75000E-03,+1.97500002E+00,+1.75000000E+00,+2.03749990E+00
+20.80000E-03,+1.69375002E+00,+1.84375000E+00,+2.13124990E+00
+20.85000E-03,+1.44375002E+00,+2.03125000E+00,+2.19374990E+00
+20.90000E-03,+1.16250002E+00,+2.06250000E+00,+2.16249990E+00
+20.95000E-03,+943.75002E-03,+2.09375000E+00,+2.13124990E+00
+21.00000E-03,+818.75002E-03,+2.06250000E+00,+2.03749990E+00
+21.05000E-03,+725.00002E-03,+2.00000000E+00,+1.88124990E+00
+21.10000E-03,+756.25002E-03,+1.90625000E+00,+1.69374990E+00
